"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"regulation_COVID";"Family";"Class";"Category";"Chrom";"Start";"End";"Strand";"TE_CODING";"IntersectedGene";"IntersectedGeneType";"IntersectedOrientation";"IntersectedGeneID";"TE_type";"TE_5UTR_Intersect";"TE_3UTR_Intersect";"ClosestUpstream_gn";"ClosestUpstream_id";"DistUpstream";"ClosestDownstream_gn";"ClosestDownstream_id";"DistDownstream";"FANTOM_enhancer";"FANTOM_CAGE";"locus";"Family_group"
"L1ORF2_11q14.1";166,539791495793;-1,71721873267408;0,329411225337275;-5,21299397406956;1,85816934681225e-07;6,43978387966931e-06;"down";"L1";"L1";"L1ORF2";"chr11";85323758;85331804;"+";"coding";"DLG2";"protein_coding";"ANTISENSE";"ENSG00000150672";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1ORF2_11q14.1";NA
"L1ORF2_13q31.3";62,7039787746907;2,5287755476617;0,489206889608443;5,16913314464094;2,3518230644113e-07;7,88289891370561e-06;"up";"L1";"L1";"L1ORF2";"chr13";92684549;92692594;"-";"coding";"GPC5";"protein_coding";"ANTISENSE";"ENSG00000179399";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"L1ORF2_13q31.3";NA
"L1ORF2_13q32.3";169,972036040413;1,77624496208366;0,532870883264592;3,33334963096807;0,000858070396759658;0,00516643708865374;"up";"L1";"L1";"L1ORF2";"chr13";100697082;100705139;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"TMTC4";"ENSG00000125247";21989;"NALCN-AS1";"ENSG00000233009";3186;"None";"None";"L1ORF2_13q32.3";NA
"L1ORF2_18q11.2a";31,5685611041197;-1,58727934000881;0,429790643978896;-3,69314540054705;0,000221497292526749;0,00178284937297604;"down";"L1";"L1";"L1ORF2";"chr18";22528636;22536684;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC099849.1";"ENSG00000270855";109342;"RPS4XP18";"ENSG00000239490";49781;"None";"None";"L1ORF2_18q11.2a";NA
"LTR19_1q24.3";133,959464660248;-1,96711926620349;0,364555601876555;-5,39593756364658;6,81666498050824e-08;2,80736552381111e-06;"down";"LTR19";"HERV";"internal";"chr1";172847553;172851416;"-";"noncoding";"AL031599.1";"lncRNA";"ANTISENSE";"ENSG00000224228";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr1:172850839-172851198,chr1:172851285-172851447";"chr1:172851371-172851383";"LTR19_1q24.3";"LTR"
"LTR19_3q13.33a";28,4342054640895;-1,81159486259094;0,544881467616752;-3,32475037280061;0,000884977329449459;0,00530178199195293;"down";"LTR19";"HERV";"oneside";"chr3";119978045;119981228;"+";"noncoding";"GSK3B";"protein_coding";"ANTISENSE";"ENSG00000082701";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"LTR19_3q13.33a";"LTR"
"LTR25_6q11.2";17,7784377903825;-2,82503564016201;0,570014540833575;-4,95607644680564;7,1930923891367e-07;1,94871269916907e-05;"down";"LTR25";"HERV";"internal";"chr6";62652655;62654313;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL450346.1";"ENSG00000217477";538759;"AL355375.2";"ENSG00000262566";41328;"None";"None";"LTR25_6q11.2";"LTR"
"LTR46_9q22.33";26,6413269972572;-1,68079757711225;0,368468577885978;-4,56157642194492;5,07709903994065e-06;9,07161042467216e-05;"down";"LTR46";"HERV";"internal";"chr9";97701097;97701986;"+";"coding";"PTCSC2";"lncRNA";"ANTISENSE";"ENSG00000236130";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"LTR46_9q22.33";"LTR"
"LTR57_11p15.4";36,05663252429;-1,81332778647476;0,558685418324093;-3,24570451814235;0,00117160375150789;0,00664179976956808;"down";"LTR57";"HERV";"oneside";"chr11";7775454;7776386;"+";"noncoding";"AC044810.3,AC044810.2";"lncRNA,lncRNA";"ANTISENSE,ANTISENSE";"ENSG00000271758,ENSG00000254951";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"LTR57_11p15.4";"LTR"
"MER101_5p13.2b";10,4746778821997;1,66919898353148;0,544183517173183;3,06734572227087;0,00215968912421618;0,0107208194022339;"up";"MER101";"HERV";"internal";"chr5";37261655;37263651;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AC025449.2";"ENSG00000286193";9038;"AC025449.1";"ENSG00000270558";22798;"None";"None";"MER101_5p13.2b";"MER4"
"MER101_6p12.1";59,7069557836473;-3,02376164474025;0,653485408044706;-4,62712955410534;3,70768599803468e-06;7,18383717425116e-05;"down";"MER101";"HERV";"prototype";"chr6";53083391;53090346;"-";"coding";"FBXO9";"protein_coding";"ANTISENSE";"ENSG00000112146";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr6:53087432-53087705";"None";"MER101_6p12.1";"MER4"
"MER101_6p22.2";44,9725412171233;2,45952691190287;0,502428417468211;4,89527826530331;9,81667226886283e-07;2,45657542553777e-05;"up";"MER101";"HERV";"oneside";"chr6";26992582;26994782;"-";"noncoding";"LINC00240";"lncRNA";"ANTISENSE";"ENSG00000224843";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER101_6p22.2";"MER4"
"MER101_6q27b";24,3664032220583;1,82111497646921;0,412528106567907;4,41452339240655;1,01232769743371e-05;0,000153419431901505;"up";"MER101";"HERV";"oneside";"chr6";166918829;166922075;"+";"noncoding";"AL159163.1";"protein_coding";"ANTISENSE";"ENSG00000249141";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER101_6q27b";"MER4"
"MER34B_3p14.1";24,3037375528999;1,54014077749906;0,60462479001182;2,54726700416791;0,0108570327478597;0,0377979487325032;"up";"MER34B";"HERV";"internal";"chr3";63845056;63847820;"+";"noncoding";"C3orf49,THOC7";"protein_coding,protein_coding";"SENSE,ANTISENSE";"ENSG00000163632,ENSG00000163634";"EXONIC";TRUE;TRUE;NA;NA;NA;NA;NA;NA;"None";"None";"MER34B_3p14.1";"MER4"
"MER34B_3q13.32a";11,7288142469182;-1,63822349008338;0,636131443078434;-2,57529085837279;0,0100155823604325;0,0355284312082703;"down";"MER34B";"HERV";"internal";"chr3";119244016;119244641;"-";"noncoding";"B4GALT4-AS1";"lncRNA";"ANTISENSE";"ENSG00000240254";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER34B_3q13.32a";"MER4"
"MER4_10q21.2a";495,784093322019;-1,50082906150821;0,359877636027912;-4,17038712956258;3,04082634571587e-05;0,000375661901167421;"down";"MER4";"HERV";"internal";"chr10";61230768;61233752;"+";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"LINC00845";"ENSG00000227244";204348;"TMEM26";"ENSG00000196932";172890;"None";"None";"MER4_10q21.2a";"MER4"
"MER4_12q12b";1643,28704130493;-2,0112837796303;0,474791376898455;-4,23614218263375;2,2739281926697e-05;0,000296644268771001;"down";"MER4";"HERV";"oneside";"chr12";40187163;40191467;"-";"noncoding";"LINC02471,LRRK2-DT";"lncRNA,lncRNA";"ANTISENSE,SENSE";"ENSG00000223914,ENSG00000225342";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_12q12b";"MER4"
"MER4_12q12c";785,77077543078;-1,96984086307077;0,428445466187368;-4,59764665174289;4,27289855617329e-06;8,00042702168897e-05;"down";"MER4";"HERV";"internal";"chr12";40191686;40193336;"-";"noncoding";"LINC02471,LRRK2-DT";"lncRNA,lncRNA";"ANTISENSE,SENSE";"ENSG00000223914,ENSG00000225342";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_12q12c";"MER4"
"MER4_12q12d";647,989861217092;-2,40601878482171;0,449998095642379;-5,34673103757714;8,95569439980615e-08;3,49996159011999e-06;"down";"MER4";"HERV";"oneside";"chr12";40193379;40194785;"-";"noncoding";"LINC02471,LRRK2-DT";"lncRNA,lncRNA";"ANTISENSE,SENSE";"ENSG00000223914,ENSG00000225342";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_12q12d";"MER4"
"MER4_12q12e";1153,69173555097;-1,93093242247805;0,498469445687765;-3,87372273101681;0,00010718535484476;0,00100859661771954;"down";"MER4";"HERV";"prototype";"chr12";40210828;40213880;"+";"noncoding";"LINC02471,LRRK2-DT,LRRK2";"lncRNA,lncRNA,protein_coding";"SENSE,ANTISENSE,SENSE";"ENSG00000223914,ENSG00000225342,ENSG00000188906";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_12q12e";"MER4"
"MER4_14q24.1c";111,035213846948;-2,38301026988925;0,501331852034455;-4,75335899807434;2,00064645896849e-06;4,31232973318636e-05;"down";"MER4";"HERV";"oneside";"chr14";69739976;69744479;"-";"coding";"SRSF5";"protein_coding";"ANTISENSE";"ENSG00000100650";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_14q24.1c";"MER4"
"MER4_14q24.1d";20,3721267414002;-2,42609040523359;0,840500385226343;-2,88648339474616;0,00389573303786469;0,0169968704131826;"down";"MER4";"HERV";"oneside";"chr14";69745226;69747765;"-";"noncoding";"SRSF5";"protein_coding";"ANTISENSE";"ENSG00000100650";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_14q24.1d";"MER4"
"MER4_15q22.31a";22,7942907140375;1,53472023548691;0,380822088795549;4,03001895278939;5,57723558076155e-05;0,000613429120643282;"up";"MER4";"HERV";"internal";"chr15";66467490;66468975;"-";"noncoding";"MAP2K1";"protein_coding";"ANTISENSE";"ENSG00000169032";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_15q22.31a";"MER4"
"MER4_17q11.2a";129,953412116607;-3,90528122544447;0,499524233461931;-7,81800153794159;5,36685354742558e-15;4,10743191496305e-12;"down";"MER4";"HERV";"oneside";"chr17";28263602;28264797;"-";"noncoding";"AC061975.4,AC061975.1";"lncRNA,lncRNA";"ANTISENSE,SENSE";"ENSG00000264486,ENSG00000260777";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_17q11.2a";"MER4"
"MER4_1p33b";175,76944674731;-2,62798276091149;0,607093594841842;-4,32879342368309;1,49928481237194e-05;0,000209899873732072;"down";"MER4";"HERV";"internal";"chr1";46774779;46775748;"-";"noncoding";"CYP4B1";"protein_coding";"ANTISENSE";"ENSG00000142973";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_1p33b";"MER4"
"MER4_1p33c";149,007529101042;-1,78571787943988;0,609579732205592;-2,92942462666658;0,00339590161351006;0,0152480828077882;"down";"MER4";"HERV";"internal";"chr1";46784143;46785370;"-";"noncoding";"CYP4B1";"protein_coding";"ANTISENSE";"ENSG00000142973";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_1p33c";"MER4"
"MER4_1p33d";389,499940993204;-2,14648969052652;0,568676006142292;-3,77453887159332;0,000160303911946404;0,00137978549889014;"down";"MER4";"HERV";"oneside";"chr1";46785598;46788568;"-";"noncoding";"CYP4B1";"protein_coding";"ANTISENSE";"ENSG00000142973";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_1p33d";"MER4"
"MER4_6p22.3c";27,2546308321073;-3,35274704776894;0,578282852714036;-5,7977632088408;6,72052518707316e-09;4,1423693502067e-07;"down";"MER4";"HERV";"oneside";"chr6";24669089;24674396;"-";"noncoding";"ACOT13";"protein_coding";"ANTISENSE";"ENSG00000112304";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_6p22.3c";"MER4"
"MER4_6q26a";650,405413883467;-2,0263874869267;0,573805640695075;-3,53148756863396;0,000413229285092879;0,00292155331354349;"down";"MER4";"HERV";"oneside";"chr6";160884507;160889673;"+";"noncoding";"AL391361.2";"lncRNA";"ANTISENSE";"ENSG00000224371";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_6q26a";"MER4"
"MER4_7p21.1";46,1098883186115;2,28189152260497;0,587551774675593;3,8837284150233;0,000102866804371058;0,000978993503983207;"up";"MER4";"HERV";"prototype";"chr7";17106411;17112069;"+";"noncoding";"AHR,AC073332.1";"protein_coding,lncRNA";"SENSE,ANTISENSE";"ENSG00000106546,ENSG00000237773";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_7p21.1";"MER4"
"MER4_9q34.3";59,8019597183352;1,80303524476053;0,225803789066011;7,98496452259901;1,40562725855969e-15;1,43436452695691e-12;"up";"MER4";"HERV";"internal";"chr9";135650751;135654625;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GLT6D1";"ENSG00000204007";11211;"LCN9";"ENSG00000148386";8697;"None";"None";"MER4_9q34.3";"MER4"
"MER4_Xq21.32a";12,8347910383426;-2,992563767971;0,660188913375799;-4,53289006728222;5,81820992010515e-06;0,000101091064457085;"down";"MER4";"HERV";"oneside";"chrX";93571549;93573073;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPL7P55";"ENSG00000228301";761;"AL023280.1";"ENSG00000237381";182052;"None";"None";"MER4_Xq21.32a";"MER4"
"MER4_Xq25d";286,159633554894;-1,71957085856528;0,321895309865023;-5,34201899147375;9,19170222753282e-08;3,57697429057887e-06;"down";"MER4";"HERV";"oneside";"chrX";128114060;128118709;"-";"noncoding";"AL008633.1";"lncRNA";"SENSE";"ENSG00000225689";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_Xq25d";"MER4"
"MER4_Xq25e";211,499833841637;-1,78150120867742;0,34558964442475;-5,15496120158002;2,536834487965e-07;8,38067911419806e-06;"down";"MER4";"HERV";"oneside";"chrX";128118931;128121753;"-";"noncoding";"AL008633.1";"lncRNA";"SENSE";"ENSG00000225689";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_Xq25e";"MER4"
"MER4_Xq25f";164,877987705046;-1,76239610191407;0,358058990911533;-4,92208308309037;8,56278446631723e-07;2,2152285222157e-05;"down";"MER4";"HERV";"internal";"chrX";128141802;128142883;"-";"noncoding";"AL008633.1";"lncRNA";"SENSE";"ENSG00000225689";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4_Xq25f";"MER4"
"MER41_11p15.4b";78,9791980661638;-1,74128628797647;0,34099795146207;-5,10644207834827;3,28281173922559e-07;1,01172291990093e-05;"down";"MER41";"HERV";"prototype";"chr11";6283647;6288759;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"CCKBR";"ENSG00000110148";11520;"AC068733.2";"ENSG00000270435";8430;"None";"None";"MER41_11p15.4b";"MER4"
"MER41_11q25";389,41906493539;-2,86949022861279;0,843380053587756;-3,4023690937507;0,000668043502574139;0,00424883069781225;"down";"MER41";"HERV";"internal";"chr11";132082644;132086616;"-";"noncoding";"NTM";"protein_coding";"ANTISENSE";"ENSG00000182667";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_11q25";"MER4"
"MER41_14q21.2a";32,5664058482282;-2,02597822672328;0,644795466949532;-3,14204787497654;0,00167770601004497;0,00881972066185059;"down";"MER41";"HERV";"prototype";"chr14";43576479;43583543;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"KRT8P2";"ENSG00000258828";34653;"AL358913.1";"ENSG00000258387";8599;"None";"None";"MER41_14q21.2a";"MER4"
"MER41_17p11.2a";54,3545085474538;-1,6927672768324;0,475505517542936;-3,55993193429044;0,000370950929365212;0,00267620843306371;"down";"MER41";"HERV";"prototype";"chr17";16275058;16279310;"-";"noncoding";"PIGL";"protein_coding";"ANTISENSE";"ENSG00000108474";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_17p11.2a";"MER4"
"MER41_19q13.43a";22,0621044610329;-1,87358764763028;0,490733176443561;-3,8179355657356;0,000134573059700566;0,00120695212918945;"down";"MER41";"HERV";"oneside";"chr19";57275342;57278839;"-";"noncoding";"ZNF460-AS1";"lncRNA";"SENSE";"ENSG00000267871";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_19q13.43a";"MER4"
"MER41_1p36.12";1374,56964336051;-1,64364243908393;0,374688022826027;-4,38669596825381;1,15085477560264e-05;0,000168810802635719;"down";"MER41";"HERV";"prototype";"chr1";21389817;21402446;"+";"coding";"PPP1R11P1";"processed_pseudogene";"SENSE";"ENSG00000236216";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"chr1:21397574-21397879";"chr1:21391853-21391854";"MER41_1p36.12";"MER4"
"MER41_1q44b";50,4548866210971;4,01476954740458;0,615404690806939;6,52378769186871;6,85537289547344e-11;9,83746010500438e-09;"up";"MER41";"HERV";"oneside";"chr1";244818602;244821738;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL451007.2";"ENSG00000282317";87016;"BX323046.2";"ENSG00000287601";12636;"None";"None";"MER41_1q44b";"MER4"
"MER41_3p14.3a";26,1192825239109;-1,52058502783534;0,538571070418442;-2,82336930324521;0,0047521797036592;0,0199002708656685;"down";"MER41";"HERV";"prototype";"chr3";54977737;54983085;"-";"noncoding";"CACNA2D3";"protein_coding";"ANTISENSE";"ENSG00000157445";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"chr3:54982669-54982688,chr3:54982694-54982705";"MER41_3p14.3a";"MER4"
"MER41_5q15a";176,467409423214;1,80727829465599;0,304275435062625;5,93961288489827;2,85695895624266e-09;2,11599282694617e-07;"up";"MER41";"HERV";"prototype";"chr5";94039191;94045415;"+";"noncoding";"FAM172A";"protein_coding";"ANTISENSE";"ENSG00000113391";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr5:94040961-94041036";"None";"MER41_5q15a";"MER4"
"MER41_6q22.31b";513,960830835928;-2,69219304889531;0,403950701130769;-6,66465744794876;2,65283370179004e-11;4,51178235504439e-09;"down";"MER41";"HERV";"prototype";"chr6";118601580;118608058;"-";"noncoding";"CEP85L";"protein_coding";"SENSE";"ENSG00000111860";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_6q22.31b";"MER4"
"MER41_7p14.1a";35,1283885250939;-2,01643723568542;0,585648436948993;-3,44308480731255;0,000575118932156185;0,00377547696420472;"down";"MER41";"HERV";"prototype";"chr7";41745785;41751231;"-";"noncoding";"INHBA-AS1";"lncRNA";"ANTISENSE";"ENSG00000224116";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_7p14.1a";"MER4"
"MER41_8p11.22";461,959426019996;-1,50746588597032;0,411739952615282;-3,66120867405562;0,000251028191956845;0,00197722376923813;"down";"MER41";"HERV";"oneside";"chr8";39004567;39006262;"-";"noncoding";"ADAM9";"protein_coding";"ANTISENSE";"ENSG00000168615";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"chr8:39004650-39004869";"None";"MER41_8p11.22";"MER4"
"MER41_9q31.1c";321,163104868522;2,53968370171449;0,417213680301718;6,08724934397611;1,14867007415382e-09;1,00470342485987e-07;"up";"MER41";"HERV";"prototype";"chr9";104077222;104084950;"-";"noncoding";"SMC2-AS1";"lncRNA";"SENSE";"ENSG00000270332";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"MER41_9q31.1c";"MER4"
"MER4B_11q22.3a";51,6754993384804;-1,85775551868888;0,393522913850027;-4,72083188374866;2,34882018137831e-06;4,94760654719688e-05;"down";"MER4B";"HERV";"oneside";"chr11";104972403;104975175;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AP001153.1";"ENSG00000284715";181;"CASP4";"ENSG00000196954";3037;"None";"None";"MER4B_11q22.3a";"MER4"
"MER4B_14q24.1";43,5536001193118;-3,01517639930536;0,58675037793848;-5,13877197642214;2,76539721950141e-07;8,91137125049155e-06;"down";"MER4B";"HERV";"internal";"chr14";69745777;69747230;"-";"noncoding";"SRSF5";"protein_coding";"ANTISENSE";"ENSG00000100650";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4B_14q24.1";"MER4"
"MER4B_19q13.42a";15,1765191805757;-2,05029417437146;0,582481532365485;-3,51992992128886;0,000431660833692409;0,00303550773095795;"down";"MER4B";"HERV";"oneside";"chr19";54616320;54617819;"+";"noncoding";"LILRB1";"protein_coding";"SENSE";"ENSG00000104972";"EXONIC";TRUE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr19:54616299-54616339,chr19:54616960-54616983,chr19:54617122-54617150";"MER4B_19q13.42a";"MER4"
"MER4B_19q13.42b";29,6894123869066;-2,47204617140243;0,628165648795443;-3,93534122112977;8,30785749814292e-05;0,000834785156049722;"down";"MER4B";"HERV";"internal";"chr19";54618131;54620746;"+";"noncoding";"LILRB1";"protein_coding";"SENSE";"ENSG00000104972";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4B_19q13.42b";"MER4"
"MER4B_1q24.2";161,431441598869;1,90360293257309;0,499612185914665;3,81016113345608;0,000138876247397603;0,00123350044110212;"up";"MER4B";"HERV";"internal";"chr1";170043147;170045765;"+";"coding";"KIFAP3";"protein_coding";"ANTISENSE";"ENSG00000075945";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4B_1q24.2";"MER4"
"MER4B_Xq21.32";15,2545516419266;-3,15001829075648;0,586870705857997;-5,36748258059873;7,98432168111261e-08;3,17437274109689e-06;"down";"MER4B";"HERV";"internal";"chrX";93569925;93571530;"-";"coding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPL7P55";"ENSG00000228301";2304;"AL023280.1";"ENSG00000237381";180428;"None";"None";"MER4B_Xq21.32";"MER4"
"MER4B_Xq22.3c";13,143816571156;-2,20891023511216;0,590053290853251;-3,74357751978292;0,000181418596620983;0,00152577691517134;"down";"MER4B";"HERV";"unknown";"chrX";106121888;106124194;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"PWWP3B";"ENSG00000157502";44111;"AL512661.1";"ENSG00000230788";48686;"None";"None";"MER4B_Xq22.3c";"MER4"
"MER4B_Xq25c";173,434137821552;-1,70873684119362;0,356121011715584;-4,7981915837033;1,60104601564904e-06;3,63061891548661e-05;"down";"MER4B";"HERV";"internal";"chrX";128140917;128141802;"-";"noncoding";"AL008633.1";"lncRNA";"SENSE";"ENSG00000225689";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER4B_Xq25c";"MER4"
"MER61_11q14.1c";162,40760310526;-1,99248386284347;0,302815117384106;-6,57986919561911;4,70862321424659e-11;7,20733259994011e-09;"down";"MER61";"HERV";"prototype";"chr11";85368772;85373842;"+";"noncoding";"DLG2";"protein_coding";"ANTISENSE";"ENSG00000150672";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER61_11q14.1c";"MER4"
"MER61_11q25";204,329828063821;-2,76667061494971;0,831756226330507;-3,32629985489323;0,000880071976573545;0,00527583618332339;"down";"MER61";"HERV";"oneside";"chr11";132086614;132088831;"-";"noncoding";"NTM";"protein_coding";"ANTISENSE";"ENSG00000182667";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER61_11q25";"MER4"
"MER61_21q22.11";34,2072667213603;2,31630659357487;0,604603265274858;3,83111823341188;0,00012756218476955;0,00115780496654737;"up";"MER61";"HERV";"oneside";"chr21";34161331;34166985;"-";"noncoding";"AP000317.2,LINC00310";"lncRNA,lncRNA";"ANTISENSE,ANTISENSE";"ENSG00000272657,ENSG00000227456";"INTRONIC";NA;NA;NA;NA;NA;NA;NA;NA;"None";"None";"MER61_21q22.11";"MER4"
"MER61_6q11.2";12,6472819910846;-2,6663918791711;0,586466883553085;-4,54653443177707;5,45364515004173e-06;9,61348887869161e-05;"down";"MER61";"HERV";"internal";"chr6";62650316;62651942;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL450346.1";"ENSG00000217477";541130;"AL355375.2";"ENSG00000262566";38989;"None";"None";"MER61_6q11.2";"MER4"
"MER61_Xq21.32";171,09613358791;-3,43449421585613;0,593837875869626;-5,78355533625503;7,3138113812941e-09;4,3616911510263e-07;"down";"MER61";"HERV";"oneside";"chrX";93457873;93462489;"-";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPL7P55";"ENSG00000228301";111345;"AL023280.1";"ENSG00000237381";68376;"None";"None";"MER61_Xq21.32";"MER4"
"MER61_Xq25a";93,2937469882218;-2,77915366437188;0,315131522883829;-8,81902781079884;1,15457763829971e-18;3,57897173439802e-15;"down";"MER61";"HERV";"prototype";"chrX";121903416;121909275;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"AL359851.1";"ENSG00000260585";26551;"AL441985.1";"ENSG00000237891";101701;"None";"None";"MER61_Xq25a";"MER4"
"PABLA_19q13.2";15,1838984562794;-1,98435787881679;0,531863233030353;-3,73095516964142;0,000190755169021122;0,00158123649380783;"down";"PABLA";"HERV";"oneside";"chr19";41551919;41554973;"-";"noncoding";"AC243960.1,CEACAM21,AC243960.7";"lncRNA,protein_coding,TEC";"ANTISENSE,ANTISENSE,SENSE";"ENSG00000268027,ENSG00000007129,ENSG00000280014";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"None";"PABLA_19q13.2";"PAB"
"PABLA_8p21.3a";238,550728754065;-1,80706337859502;0,416119706602797;-4,34265272689892;1,40772559191613e-05;0,000198510291366509;"down";"PABLA";"HERV";"prototype";"chr8";23049150;23056094;"+";"noncoding";"TNFRSF10B";"protein_coding";"ANTISENSE";"ENSG00000120889";"EXONIC";FALSE;FALSE;NA;NA;NA;NA;NA;NA;"None";"chr8:23055518-23055522";"PABLA_8p21.3a";"PAB"
"PABLB_6q24.1";18,0175656208917;-1,67479653781233;0,608119610471377;-2,7540577691848;0,0058861377456434;0,0236682526514838;"down";"PABLB";"HERV";"internal";"chr6";141957435;141964848;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"RPS3AP23";"ENSG00000218351";320932;"NMBR";"ENSG00000135577";93482;"None";"None";"PABLB_6q24.1";"PAB"
"PABLB_9q34.3";106,197522321551;1,50857842439305;0,204472979039546;7,37788646440801;1,6082201554068e-13;7,03328281297908e-11;"up";"PABLB";"HERV";"prototype";"chr9";135656823;135662919;"+";"noncoding";"None";NA;NA;"None";"INTERGENIC";NA;NA;"GLT6D1";"ENSG00000204007";17283;"LCN9";"ENSG00000148386";403;"None";"None";"PABLB_9q34.3";"PAB"
